user_id,item_id,rating
43521,620,5
43521,362,5
30021,4760,5
22519,387,5
43525,4777,5
43525,1788,5
43525,15865,5
46114,6720,5
46114,336,5
46114,12410,5
46114,10167,5
46114,21150,5
46114,8382,5
46114,2898,5
46114,317,5
34562,8209,4
2647,3376,5
14441,7681,5
14441,183,5
26476,1027,5
26476,11362,5
27021,635,5
33280,635,5
33280,164,5
11721,635,5
43372,10591,5
36481,635,5
15341,12438,5
38822,9886,5
38822,1876,4
15056,50,5
15056,8667,4
30352,164,2
30352,635,5
23444,635,5
32038,635,5
10123,635,5
10123,1086,1
10123,1591,5
34461,3689,5
20991,233,5
1071,1227,5
1071,1344,3
1754,3310,5
9988,4550,5
9988,4373,5
9988,19932,5
28655,4694,5
36091,15784,4
17513,1539,5
4829,14347,5
41656,6504,1
41656,428,4
41656,17238,4
5387,11766,3
5387,5133,5
4388,8957,2
4388,12993,5
43845,1540,5
43845,2120,1
1412,4678,5
43348,4678,5
33752,383,5
38442,3056,5
38442,21592,5
38442,17950,5
38442,6958,5
38442,15543,5
34827,16685,3
30589,1539,5
30589,3973,5
8016,13774,5
8016,366,5
16034,14678,5
16034,6228,5
41950,5275,5
41950,3201,5
6310,4372,4
6310,9968,5
42093,1940,5
13097,14138,5
13097,287,5
13097,2517,5
17138,1539,3
17138,1636,3
26488,15309,5
26488,3885,5
26488,1283,2
26488,6958,5
26488,10819,5
7369,6300,5
35326,21259,4
18114,10474,5
18114,1539,4
14982,13236,5
34187,3387,5
32958,8227,5
9725,4114,4
9725,12032,5
9725,7671,2
9725,1276,1
31072,2656,5
31072,7611,5
31072,11350,5
9198,529,5
9198,18889,5
9198,7912,5
9198,5736,5
9198,1565,5
33181,19309,5
7549,4136,5
7549,17176,5
17677,19400,5
17677,1084,5
17677,4341,5
17677,6400,5
17677,4773,5
17677,18593,2
17677,1699,5
17677,14009,4
32480,17800,3
32480,16731,4
16189,8238,5
16189,15174,5
26921,164,5
42254,854,5
20281,164,5
20281,1333,2
20281,1734,5
21218,1006,5
21218,203,5
21218,1000,5
9154,649,2
9154,1946,5
23208,12290,5
23208,4181,5
23208,1452,4
10603,649,5
31982,12174,5
17828,8191,5
2565,357,5
2565,693,5
2565,13302,5
37703,5793,5
9326,26,5
22512,6036,5
22512,11339,5
1483,4985,3
1259,217,1
1259,1494,5
16565,686,1
16823,1946,2
45586,7238,3
45586,4104,5
45586,19161,5
45586,35,4
45586,7657,5
644,5201,5
644,7578,4
644,12704,5
42203,14380,5
42203,652,5
7506,2978,5
7506,6923,4
26366,15127,5
43588,3775,5
27374,979,5
36718,1501,5
36718,1575,5
26566,12798,5
17966,12798,5
26260,8171,4
19694,14719,5
19694,13910,5
19694,5699,5
19694,2846,5
42786,8171,5
25044,1817,5
25044,853,5
25044,11545,5
25044,5657,3
25044,143,5
25044,18416,5
25044,1592,5
12975,5432,5
12975,8036,5
8389,13211,5
8389,15195,5
13029,7191,4
13029,12770,5
6887,6950,5
13460,15302,5
13460,10651,5
2539,10251,5
46333,16468,5
46333,8999,5
28040,8171,5
28040,12112,5
28040,3214,5
11387,5119,5
30205,297,5
30205,2024,4
42797,164,5
35833,11999,5
35833,16413,3
35833,3896,5
25074,2417,5
25074,3494,5
30540,14600,5
16655,606,3
16655,5837,4
25952,11718,3
25952,7394,5
7851,164,5
23791,413,5
3385,3411,5
39367,152,5
39367,8417,5
2370,12876,1
2370,364,1
45129,12071,1
45129,2183,5
37697,7995,5
44831,7,3
7812,7243,3
7812,159,5
34720,14295,4
34720,35,4
34720,13321,4
36292,7750,1
36292,20278,5
36292,6841,5
18448,12703,5
18448,11787,5
8322,15452,5
8322,14259,5
8322,19801,5
32942,1684,5
32942,13499,5
14313,5212,5
14313,1209,5
34460,3229,5
42456,10726,5
42456,14246,5
42456,13612,4
43111,649,5
43111,189,5
43111,1592,5
20811,1603,4
20811,540,5
20811,10594,5
17002,17629,4
17002,10591,4
17002,362,2
22698,6592,5
22698,13047,4
22698,14755,4
22698,16621,5
45185,4405,4
45185,10992,4
7586,9800,5
7586,13362,5
7586,1121,5
7586,7087,5
7586,8620,5
7586,8382,5
7586,7199,5
44969,5184,4
23637,3596,5
23637,18684,1
23637,2570,5
43174,3648,5
43174,649,5
43174,344,5
43174,2476,1
10985,12771,4
7129,7092,5
7129,17586,5
39918,164,5
25454,164,5
37232,2580,5
37232,18627,4
23484,8171,2
1284,4759,5
27627,59,5
27727,4164,5
27727,4759,5
22562,217,5
5170,8662,4
5170,1565,5
5170,13210,5
5170,3646,4
15612,164,5
15612,309,5
4051,14614,1
19324,3619,5
19324,3355,5
30232,2124,5
3436,13180,4
9678,1225,5
21461,9486,5
21461,3426,5
8106,946,5
31160,9103,5
31160,1084,4
1591,687,5
42148,484,5
39805,16053,5
39805,6213,1
43073,91,5
43073,854,5
42280,14324,3
42280,17667,5
16173,4787,1
39969,2947,2
15915,8171,2
45961,15326,5
45961,8171,5
45961,1081,5
45961,1011,5
28090,8171,5
603,164,5
603,3886,5
36047,1801,5
27572,164,5
38732,3848,5
26688,3354,5
26688,3024,5
38381,2960,5
38381,5316,5
38381,21451,2
38381,20779,5
38381,14351,4
12328,4945,5
12328,685,5
24608,164,4
24608,10889,4
24608,4283,4
38444,164,5
40707,649,5
8156,4979,5
22365,19023,5
28881,471,5
1569,6211,5
29228,5369,5
29228,620,5
16744,5778,5
16744,1570,5
22527,15,5
45200,15638,4
45200,8633,4
1411,6757,5
27869,1219,5
27869,4021,5
32934,4759,5
32934,691,4
18478,625,5
18478,5637,5
9710,793,5
30372,3103,3
30372,8171,5
1668,6469,5
37487,18284,5
37487,15167,5
3916,189,5
22275,164,4
35380,7563,5
5285,12355,5
35095,4050,4
6324,7217,5
5187,8382,2
10135,3354,5
10135,8168,4
10135,923,5
10135,1699,5
21526,3605,5
21526,11209,4
21526,3122,4
21526,8595,5
21526,1290,5
35429,300,5
35429,17182,5
21972,649,5
9875,1945,5
2934,164,5
2934,10500,5
15795,2392,5
15795,10800,5
15795,1547,5
15498,5038,5
15498,11561,2
23923,1181,5
23923,66,5
31610,2783,5
689,19644,4
38408,7065,5
10624,17035,1
10624,371,3
10624,464,4
5081,5006,1
5081,7113,4
28337,65,5
35118,801,5
35118,1048,5
20892,364,3
20222,364,5
20222,1716,5
39441,4759,2
36388,1603,4
36388,14273,4
36388,352,3
39668,164,5
39668,5963,5
16843,9015,5
16843,11364,3
23089,827,4
23089,3052,4
23089,2975,5
23089,3635,5
23089,6504,5
43732,1715,1
11591,6818,5
11591,164,5
11591,3275,5
41170,4956,5
41170,13259,5
3196,4283,5
3196,3906,5
3196,10220,5
3196,12197,4
7012,6517,4
7012,854,5
21240,5394,5
18775,164,4
30476,12173,5
7382,1685,5
33486,21357,5
33486,649,5
45486,774,5
27810,5919,1
33451,4331,5
14581,14541,5
18937,3886,4
41590,4759,5
6289,164,4
6289,618,3
28791,649,5
21951,9516,3
21951,9872,5
40445,7893,5
40445,747,5
40445,6899,4
8768,4043,5
25594,202,5
25594,383,5
21330,164,4
3838,1225,5
3838,12439,5
3838,8201,4
1329,649,4
12507,6973,5
30413,4759,5
30413,10056,5
13779,2116,5
3799,3085,4
40320,1708,5
40320,17208,5
40320,1745,5
40320,21678,5
25515,19189,5
12479,4774,5
12479,13136,5
12479,12605,5
12479,3774,5
12479,1292,5
46447,3058,5
21250,8130,5
17884,288,4
17884,1335,4
26315,11057,5
16023,5226,5
16023,164,5
45123,1357,5
45123,5258,5
45123,4919,5
45123,4198,4
41499,1480,5
17470,18145,5
32871,872,4
26602,19459,5
26602,1528,2
26602,164,5
20252,13961,5
20252,5841,5
20004,6307,4
45511,18311,5
45511,1566,5
45511,232,1
45511,11795,5
13806,164,5
13806,7349,5
492,4846,5
492,4770,5
492,3602,5
40782,18711,5
41569,527,5
46172,5778,5
46172,1545,1
46172,12875,5
38477,16825,1
8377,18926,5
8377,6015,5
8377,5828,5
1299,3347,5
32340,1122,5
32340,3186,5
8236,1122,4
22281,970,5
22281,5017,5
21335,659,5
2018,7242,4
18517,16656,5
18517,2998,5
29142,164,5
29142,13587,5
29142,9880,5
29142,1488,5
29142,20532,5
29142,128,5
29142,20039,5
15998,18674,5
15998,164,5
25916,5998,4
19738,8104,3
19738,3422,4
44751,91,4
11666,6513,3
11666,1716,5
33434,217,5
33434,716,5
26439,3545,5
26439,383,5
26477,14914,3
26477,999,5
26477,1276,3
26477,4759,5
26477,19107,3
26477,384,5
26477,167,5
26477,190,4
1958,9756,5
35391,6356,5
4391,5123,5
4391,649,5
13989,7211,5
13989,684,2
12751,649,4
9686,313,5
9686,5658,5
29139,164,1
33907,164,5
5067,9551,4
5910,21091,5
5910,1087,5
5910,3497,3
5910,16088,4
5910,13779,5
5910,9017,5
6470,19754,3
6470,225,4
32205,8644,5
32205,2124,5
32205,5181,5
32205,2820,5
32205,3948,4
14173,1699,5
22510,8172,1
22991,5056,5
22991,8510,5
22991,2123,5
22991,4904,5
45601,1122,4
45601,344,5
16137,1122,5
43676,5743,5
40005,1805,5
9240,16623,5
9240,164,5
10912,3998,5
35505,7124,5
35505,164,5
35505,2608,5
43150,371,5
43150,1641,5
27226,12179,5
34796,4998,5
12916,686,5
12916,12666,5
36103,15683,5
36103,16999,5
41683,1819,5
41683,14623,5
41683,592,4
41683,1008,5
41683,5305,5
41683,1122,5
40406,164,5
40406,1276,5
40406,143,1
40406,4512,3
40406,8661,4
13982,7964,5
13982,1011,5
18643,211,5
18643,3355,5
46135,250,5
16986,6148,5
22701,164,1
24820,464,5
24820,7291,5
33720,1336,5
44618,3948,5
44618,464,5
44618,1028,5
24785,1715,5
17270,5441,5
19744,15202,5
7850,248,1
7850,6418,3
7850,21005,5
7850,722,5
7850,12826,5
7850,19069,5
7850,221,5
34474,254,3
20638,944,5
20638,9786,1
20638,3748,5
20638,187,5
8860,2369,5
8860,1799,5
20116,7017,5
20116,4563,4
14590,727,5
14590,19436,5
2882,13789,5
2882,19950,2
12070,13877,4
43816,16448,5
43816,620,2
43816,626,2
14245,1924,5
31019,6199,5
37131,10328,5
37131,471,5
131,13083,1
131,515,5
28584,19117,4
28584,2112,5
40023,3712,5
40023,6335,5
42891,11215,4
42891,123,4
42891,16958,4
14086,2811,5
14086,20903,5
44944,20035,3
2637,25,5
34873,2255,5
34873,11980,4
34873,9834,4
34873,16848,2
12284,20246,5
12284,2496,5
4099,18160,3
34233,6043,5
34233,1122,5
37586,164,5
33540,352,5
33540,888,5
38059,649,5
43917,152,5
34513,4736,4
35745,2811,5
22967,649,5
31990,9392,5
13782,170,5
27378,164,5
27378,1749,5
22640,11057,5
22640,14060,5
21073,3426,5
21073,5662,5
21073,312,5
1485,3630,3
37694,5978,4
37694,6123,1
37694,309,5
37694,8947,5
37694,135,3
45557,8659,3
45557,3998,5
18282,1864,5
18282,2978,5
3230,1603,5
3230,1122,5
38949,3662,5
38949,1799,5
6751,1122,5
6751,4033,5
6751,7065,5
43569,1122,5
37925,15494,1
16071,4405,5
28267,7752,1
28267,2324,3
38634,352,5
37768,5836,5
39455,164,5
7583,3965,5
22983,4408,3
22983,164,5
9210,1661,5
42886,202,5
28545,8766,5
40133,649,5
32023,18144,5
32023,3722,5
33244,14167,5
33244,2220,5
34157,1100,3
41264,1096,1
41264,2475,5
41264,15676,5
41264,446,5
43553,5900,5
10402,659,4
22496,1494,5
22496,7848,5
21224,7714,2
14456,1298,5
14456,3202,5
14456,2711,5
14456,1358,5
25538,164,5
10730,392,5
23797,707,5
42393,3701,5
42393,2813,5
42393,1122,5
26656,685,4
32799,3377,3
14605,13233,5
14605,1373,5
14605,2488,4
14605,1711,5
14605,5395,5
6639,3430,5
25086,8184,2
25086,11574,3
12458,1562,5
12458,164,5
12458,21230,5
38296,2386,5
38296,155,5
4998,3617,5
41787,471,2
28316,1122,5
39317,1122,5
5805,3709,5
35693,164,5
27981,14493,4
7748,6643,5
7748,12112,5
22457,4745,4
22457,4485,4
22457,622,5
22457,6199,4
22457,1610,4
22457,5662,4
22457,6242,5
7453,387,5
7453,4899,5
7453,886,5
7453,1026,4
32946,649,4
32946,1017,1
32946,4985,3
15623,1924,4
15623,3065,5
34206,16631,5
14337,981,2
14337,3617,5
17252,972,5
35932,9525,5
35932,15093,4
18503,21259,5
18503,4354,5
18503,14824,5
43481,10355,5
43481,12605,4
45939,3202,5
21071,5955,4
44194,861,4
39467,344,5
39467,2315,5
5221,313,5
40527,11695,5
40527,3390,5
40527,3385,5
40527,526,5
30374,344,5
17986,14596,5
17986,12688,2
17764,12581,5
17764,217,5
44017,14930,5
43247,13770,5
13387,1411,5
13387,9901,5
44615,7211,5
26483,202,4
26483,1463,5
26483,1636,5
8946,471,5
11199,4511,5
11199,7676,5
37135,1673,3
5235,10570,3
5677,6610,5
5677,1695,3
27176,5545,5
8499,11447,5
23325,1276,5
31729,2533,5
43403,4129,5
18170,6663,4
18170,6272,5
18170,682,5
3078,471,5
1560,3534,3
1560,471,3
27616,3825,5
21751,471,5
43336,4906,5
43336,9527,5
10543,164,5
14721,1924,5
8761,6285,5
8761,6268,5
2813,11989,5
9769,19993,3
9769,164,5
14276,17247,4
14276,6685,5
31439,344,5
31439,6199,5
19018,1122,5
43647,164,4
15566,13528,2
15566,491,5
38760,1086,5
18607,3426,5
18607,3433,5
36968,649,5
9765,13390,5
6480,19564,1
32542,1799,5
32542,16421,5
27058,2552,4
27058,12988,5
27058,12990,5
38715,4834,5
38715,921,5
38715,3709,2
38715,13328,5
38715,1545,5
38715,20807,5
38715,1925,5
38715,8187,5
38715,8216,5
38715,13251,5
38715,2647,4
38715,445,5
38715,3387,3
38715,1463,5
31527,486,5
31477,6175,5
31477,19830,5
31477,2566,5
31477,16437,5
35203,6430,5
17171,1798,5
1574,13255,5
1574,19221,4
1574,1872,5
1574,7781,5
1574,3183,5
42640,1589,4
42640,649,5
25330,3327,5
23718,18684,5
34831,21098,5
30510,10318,5
40516,164,5
28126,11155,5
28126,5432,5
29171,10524,5
29171,9748,5
20657,21475,4
10626,9773,5
3425,7558,5
3425,9531,4
40708,3648,1
1249,4228,1
1249,8221,2
3803,8172,5
23049,8398,5
23049,560,5
23049,42,5
13010,10248,4
13010,6936,5
13010,6666,5
33573,6923,5
33573,164,5
12550,5236,5
12550,12968,5
12550,18178,5
12550,2552,5
20434,5108,4
20434,677,5
20434,13177,4
20434,9259,5
20434,5236,5
7580,2552,5
7580,5236,5
7580,13177,5
7580,5238,5
7580,12987,4
42521,164,5
37644,542,5
44514,7286,5
20276,1218,1
40304,471,5
40304,6015,5
2126,4129,5
34263,10574,5
34263,7067,3
42775,3307,5
29530,18127,5
29530,3308,5
29530,16209,5
7943,7558,3
26461,10623,5
45416,7704,4
45416,19240,4
45416,7645,5
45416,590,4
25378,7012,5
16018,3030,5
36688,5657,5
36688,14782,4
36688,2142,5
46315,677,5
27912,3207,5
40142,6990,5
40142,4343,1
6180,12457,5
6180,2306,5
44538,164,5
31236,4787,5
26785,3362,1
5921,2265,5
5921,9964,5
38771,1122,5
5097,12138,5
34394,13297,1
18780,649,4
40927,164,5
17403,1680,5
17403,9792,5
16245,2298,5
16245,1708,5
25253,9289,5
25253,6755,5
25253,21499,4
2979,8970,5
13908,7188,5
13908,12852,5
13908,2056,5
28285,649,5
36833,2197,5
36833,2050,4
28539,6454,3
11359,11373,5
3034,14990,5
3034,1122,5
30728,1114,5
30728,12688,5
32768,1553,5
32768,5016,5
32768,5226,5
32768,981,5
32768,11395,5
27400,7722,4
22591,201,1
2099,164,3
36975,1389,5
31826,5955,5
31826,3451,5
31826,11155,5
37870,2787,5
37870,3229,5
46320,20907,5
12443,13970,5
17196,3387,4
17196,12174,4
46408,1051,5
35506,5908,5
35506,4851,5
3787,217,5
24028,789,5
24028,167,5
39844,868,5
39844,1122,5
39844,1996,5
43864,782,5
43864,3684,5
43864,1269,5
43864,18085,5
43864,164,5
44515,2608,5
28726,3853,4
28726,352,4
26998,1799,5
7199,6044,5
7199,8354,5
9658,3607,5
9658,649,5
28528,1946,4
26868,217,5
38455,1002,4
38455,1122,5
39421,888,5
39421,344,5
28981,2876,3
28981,687,4
32944,7933,5
32944,10556,5
8084,2309,5
11157,4183,5
11157,391,5
7564,6373,4
1097,15378,5
1097,5432,5
27849,217,5
34277,445,5
34277,8255,5
2806,18343,5
2806,10738,5
42700,1708,5
42700,5423,5
18826,1425,1
6493,5744,4
29729,164,5
14129,6592,5
4203,11080,5
11291,5038,5
11291,649,5
30300,649,3
30300,8027,5
28606,602,5
40966,7794,5
23262,14085,5
21649,3582,5
6395,10859,5
419,7206,5
419,1118,5
419,11787,4
419,17353,5
26380,1991,5
26380,1122,5
26380,1784,5
37815,13183,5
37815,15117,5
16629,752,4
16629,707,5
16629,3605,5
46023,3030,3
28130,868,5
28130,3465,5
28130,573,5
28130,7233,5
5998,16068,5
13431,9883,4
26383,1122,5
26383,6223,4
26383,19406,4
9972,20680,5
45452,164,5
38724,6976,5
9518,5495,5
3495,7603,5
3495,7950,5
34013,1725,5
34013,7211,1
34013,164,5
34013,2116,4
35849,14534,5
35849,1727,5
12207,6459,4
12207,1336,5
12207,1848,4
1986,2077,5
42586,2052,5
42586,15563,5
17132,3202,5
34703,6036,5
34703,143,5
43040,1027,5
43040,159,5
43040,5707,5
6132,164,5
15402,15919,5
22635,1819,5
22635,4344,3
32296,11140,5
42804,11537,4
42804,16328,5
29816,649,5
31633,5898,5
31633,6036,1
29189,686,5
30869,20562,5
30869,3654,5
2373,173,5
2373,42,5
2373,217,5
2373,920,5
38738,448,5
21998,26,5
21998,12699,5
3544,321,5
28901,803,3
28901,7898,4
29679,540,5
23760,392,5
15250,7190,5
41239,5631,2
41239,4463,3
41239,5472,1
41239,3828,4
12205,204,5
13557,1713,4
13557,13049,5
33904,208,5
33904,19327,5
33853,3166,5
41294,17611,5
38683,4846,5
38683,232,5
7156,3701,5
13208,3701,5
13208,1122,5
15213,164,5
12670,7102,5
12670,3028,5
4146,8004,1
13668,1934,5
13668,4312,4
4667,7366,5
21242,7747,5
21242,21129,5
31634,216,5
31634,307,5
37594,344,5
29576,21674,5
29576,19416,5
29576,384,5
29576,5742,5
2640,1219,5
2640,18166,5
22402,1842,3
41284,3352,5
41284,7006,1
41284,19882,5
30923,793,5
30923,649,5
20289,13253,5
20289,649,5
20289,3702,5
20289,707,5
46289,12079,3
37447,12424,5
37447,921,5
21588,1080,5
17019,8318,5
17019,4892,2
29305,1715,5
37710,473,5
11733,13409,5
11733,4601,4
8146,164,5
8146,19104,5
10877,13180,5
5880,11265,4
7325,6297,4
7325,5990,5
33795,6973,4
30025,164,5
13930,6830,5
25175,387,5
25175,686,4
37673,1295,5
37673,13271,5
41629,981,5
41629,1565,5
41629,1744,5
17214,4021,5
34535,13132,2
41914,3647,1
41914,5538,3
41914,6419,5
30229,1494,5
22206,10591,5
12677,3356,5
3147,3057,2
40555,65,5
33987,353,2
34209,170,5
34209,828,3
32538,164,5
9460,2440,5
2449,1005,5
2449,14883,5
2449,5345,5
13089,243,5
33051,4957,5
40158,12033,5
40158,13199,5
20091,7965,5
20091,5134,5
20091,10221,5
20091,19340,5
25012,3739,1
25012,6976,5
37752,21255,1
37752,7244,4
37752,17532,5
37752,5234,1
19782,4525,5
527,341,5
520,3582,5
41432,114,5
38961,4899,4
10855,1542,4
10855,1328,5
31902,649,5
29723,5337,5
30142,164,5
29499,3884,5
29499,3275,5
10413,6253,5
10413,164,5
37277,581,5
11618,15862,3
11618,4768,5
6482,1847,5
6482,1298,5
6482,6055,5
6482,159,5
6482,10635,3
6482,1343,5
18394,16619,5
25446,8845,5
21441,1122,5
5459,4171,5
15234,3101,5
13392,164,5
13392,11090,5
12172,8215,5
12172,4233,5
8136,7594,4
4680,1122,5
4680,8138,4
15071,7611,5
15071,11017,5
15071,8977,5
6828,164,5
6828,14009,5
33439,2588,5
33439,9228,3
7226,232,4
7226,3995,4
42871,10412,1
42082,12138,5
42082,7380,5
42082,527,5
13520,839,5
32168,3202,5
13159,5715,1
41493,493,5
42911,387,5
21383,14046,5
21383,1122,5
25150,5741,2
25150,10590,5
41006,217,5
41006,5783,5
41006,213,5
7783,6169,2
5530,3707,5
32908,6387,5
3396,15078,5
36154,1122,5
1539,336,5
1539,4787,5
19715,671,5
38513,4180,4
38513,11365,5
38513,12256,4
37037,854,5
37037,10893,5
22837,5420,5
21803,1124,5
21803,3354,5
21803,3857,5
21803,4787,3
21803,6956,5
6638,7671,5
6638,15136,5
27656,7507,5
27656,164,5
39807,14994,5
17175,203,5
17175,352,4
14406,1011,5
29204,18115,3
29204,1276,5
29204,2252,5
29204,763,3
29204,2943,4
28472,13756,3
199,5739,1
199,6898,5
42723,7080,1
21665,4787,5
42156,5749,5
13799,2093,5
24385,7876,5
32585,21674,5
33133,2213,1
33133,2024,5
37875,6819,5
26295,352,5
26295,6240,5
26295,6790,5
26295,20332,5
8260,250,5
8260,352,5
15070,1708,4
22020,7950,5
22020,707,5
17410,1802,5
26063,3390,5
42375,6331,5
42375,841,5
42375,737,5
30800,13277,5
27662,8999,5
27662,7225,5
43369,8940,5
41096,21575,2
41096,4186,5
10824,6792,5
27063,2978,5
6282,649,5
20231,13695,5
20231,979,5
20231,12225,4
20231,3421,5
18427,1909,5
18427,232,5
18427,1501,5
27274,8410,4
28461,1122,5
28461,329,5
23454,6315,5
23454,11706,5
23454,164,5
29197,1615,2
35274,9520,5
35274,6268,5
27,10573,5
27,7977,4
27,5965,3
2669,164,5
30638,791,2
15630,6732,5
15630,786,5
9811,8031,3
9811,164,5
20645,19563,4
6868,6976,5
329,5434,5
329,12659,5
5770,649,5
37407,5544,4
41435,5484,5
22336,183,5
35418,6830,5
35418,203,5
35418,7355,5
35418,10973,5
35418,3605,5
35418,178,5
35418,7741,5
35418,176,5
35418,14087,5
20942,12812,5
35662,6749,3
16733,1122,5
16733,11617,5
36632,1122,5
22246,190,5
22246,1090,5
20743,10837,5
20743,1315,5
20743,13957,5
20743,4545,5
22153,4158,4
21886,3582,3
7117,3859,5
7117,1843,5
7117,2636,5
32020,4442,5
32020,1122,5
15360,243,5
15360,1122,5
15360,19057,5
35039,13089,5
4082,353,5
32113,6779,5
10694,2680,5
10694,768,4
35136,4118,5
40624,12628,5
40624,11377,5
40624,4318,5
23190,9751,5
35936,3000,4
35936,7200,5
21455,5220,3
3258,15328,5
3258,164,4
4013,3414,4
4013,13113,4
38557,958,5
38557,170,5
44447,7743,5
44447,604,5
27156,12604,5
33215,18164,5
33215,2417,1
23524,6016,5
23524,19868,3
10794,3582,3
10794,18175,4
10794,2718,4
10794,9245,4
10794,1728,3
10794,19031,4
10794,4206,4
10794,152,4
10794,2438,4
16040,215,5
9859,8549,5
29688,4980,3
35270,3202,5
42701,5386,5
15445,1122,5
15445,2783,5
10970,5963,1
15965,16293,5
15965,164,3
15965,10828,5
15965,816,5
15965,442,5
19167,5780,5
39462,649,5
24404,18340,3
32418,443,5
32418,47,4
37999,3605,5
37999,4321,5
37999,13018,5
7300,10550,5
7300,649,5
29247,1708,5
33258,3582,5
21661,3507,5
12141,707,5
12141,1715,5
19348,2775,5
19348,4712,5
45875,5557,4
31352,602,5
24713,1801,5
1173,4686,3
1173,2246,3
1173,4468,5
12526,12900,5
12526,793,5
39749,2715,5
26623,12252,5
26623,13141,4
26623,13057,4
19009,8605,4
19009,1392,4
11472,20543,5
2337,16558,5
2337,4198,5
39150,5544,5
27841,11756,5
27841,2476,3
4127,7507,5
29801,13719,4
29801,5749,5
29801,387,4
16929,2624,5
16929,7524,5
21613,12512,5
21613,21597,5
21613,44,5
21613,1399,5
10142,10584,5
10142,3920,5
10142,9679,4
10142,5039,5
10142,10897,5
10142,4007,5
34597,86,4
34597,527,5
34597,649,5
34597,8898,4
37293,8759,5
37293,3172,5
13961,1508,1
13961,16865,4
13961,10680,4
13961,7371,3
13961,1867,5
13961,1934,5
13961,288,3
13961,1325,2
13961,1266,3
13961,7846,4
13961,739,5
13961,9877,5
13961,4865,5
13961,1267,2
13961,1308,1
13961,5022,5
13961,6689,5
13551,2552,5
24014,1708,5
39530,659,3
39530,6770,5
39530,8231,2
29848,2552,5
44573,2396,5
2752,1565,5
11270,10314,5
26180,18002,2
46500,5369,4
38360,634,5
12761,307,3
12761,1124,5
33551,12356,5
33551,3647,5
32235,1122,5
39018,20994,5
39550,1945,2
23789,1501,5
15843,1218,5
24606,5038,5
43935,1011,5
43935,13764,3
43935,10570,5
43935,10600,5
2316,4898,5
15897,2918,2
15897,4517,2
38842,1727,5
46355,12793,5
46355,8633,5
46355,901,5
33029,10922,5
30952,164,3
22226,3582,5
26246,4949,5
26246,10299,5
7515,164,1
7515,5823,4
21458,9778,5
21458,15820,5
23561,10763,5
20241,11628,4
11554,1708,3
45693,4051,4
45693,2957,4
45693,7842,3
45693,3582,3
2026,164,1
2026,12324,5
2959,8075,4
33714,1733,5
19725,164,5
42873,3328,5
21809,164,5
21809,8808,5
16867,6581,5
12966,430,5
3116,18500,5
3116,14009,4
20788,11992,5
10173,3390,5
37011,164,5
23623,5412,5
23623,4059,5
15583,10791,5
18327,164,2
14892,164,1
11937,1056,5
11937,8977,5
11937,14746,4
11937,1338,5
11937,21666,5
23242,1841,3
38022,3769,5
15587,1733,4
27679,15603,5
27679,3650,5
27679,3492,5
28695,218,5
28695,10541,5
3010,17610,5
690,14278,5
16532,3582,3
25796,11923,3
41341,659,5
5180,4366,5
5180,7288,5
16557,11707,2
33915,2359,5
33915,3233,5
33915,1,4
28417,1708,5
12081,8462,3
12081,1252,5
44167,11524,5
17311,687,3
4640,8383,5
4640,5209,5
4640,2811,5
5897,8383,5
5897,3733,5
1693,16990,5
1693,3513,5
1693,11853,5
1693,3568,5
27426,723,5
27426,20232,5
27426,993,4
601,3582,5
15042,5358,5
15042,321,5
15042,7679,5
15042,11259,5
15042,6362,5
15042,642,5
15042,20291,5
15042,3437,5
3962,4022,5
3962,3853,5
3962,7103,5
3962,1700,5
3962,10530,5
31380,17815,5
11242,721,4
11242,11259,5
823,11357,2
823,2817,5
16206,808,4
16206,2359,5
8627,4114,4
29587,6,5
29587,3233,5
5946,14036,5
5946,3582,5
371,2738,5
371,11490,5
1049,13465,5
1049,4760,5
1049,809,5
21,18315,2
11895,6489,3
11895,4203,3
10323,1708,1
39322,4161,5
39322,4337,5
28439,10098,2
1497,16799,2
1497,19281,1
1497,1172,5
36438,70,5
30496,21025,5
34494,3966,5
20717,3233,5
42600,11877,5
42600,7017,3
42600,442,4
42600,5662,3
42600,186,4
42600,3427,4
42600,7768,4
42600,1399,1
42833,3323,5
16845,14007,5
31136,9109,5
26685,9969,5
7246,13451,1
7246,5504,4
17423,281,3
43389,8353,4
9521,3649,5
125,6352,4
34958,18301,5
15785,3158,4
15785,7185,5
5363,6948,4
5280,1708,5
16930,3582,5
37140,8680,5
37140,3704,1
37140,707,5
37140,10904,5
37140,12815,5
37140,7149,1
37140,4258,5
19574,17680,5
19574,7952,5
19574,4952,5
19574,19105,4
32062,13118,3
27728,21266,5
18529,13033,5
26463,15792,5
27112,15804,5
26084,2650,5
11779,4258,5
11779,15859,5
16698,10634,5
16698,660,5
33087,4199,5
21429,9805,5
21429,7181,5
21429,561,5
21429,5614,4
21429,3273,5
9703,21689,5
29001,5447,5
12903,1295,5
12903,2310,5
27189,3582,3
42890,3100,5
8997,10395,5
35006,18669,5
35006,17317,5
12511,2958,3
45481,4405,5
26922,8859,5
42682,519,5
42682,4258,4
42682,150,3
5355,3952,4
5355,1554,4
5355,10995,5
4905,4258,4
4905,13197,5
4905,4899,5
4905,2215,3
4905,13637,4
23115,1708,4
45977,3117,5
45977,3793,5
5284,1909,5
38595,4258,5
26112,7897,5
26112,8342,5
26112,17336,5
28986,211,5
